file_name,video_id,publish_date,total_word_count,Lemma_genocide,Lemma_Israel,Lemma_Gaza,Lemma_Hamas,Lemma_War,Lemma_Hostages,Lemma_Iran,Lemma_Palestine,Lemma_Aid,Lemma_Military,Token_Palestinians,Token_Israelis,Lemma_Palestinian,Lemma_Israeli,Lemma_Humanitarian,Lemma_Ceasefire,Lemma_Rafa,Lemma_Netanyahu,Lemma_Hospital,Lemma_Children,Lemma_Minister,Lemma_Attack,Lemma_Killed,Lemma_Hezbollah,Lemma_Civilians,Lemma_Lebanon,Lemma_Terrorist,Lemma_terror,Lemma_Westbank,Lemma_Egypt,Lemma_Support,Lemma_Biden,Lemma_Court,Lemma_Food,Lemma_Water,Lemma_Electricity,Lemma_Health,Lemma_Negotiations,Lemma_Militia,Lemma_Family,Lemma_Hostage,Lemma_Refugee,Lemma_Protest,Lemma_Islamic,Lemma_unra,Lemma_Unrwa,Lemma_Diplomatic,Lemma_Jewish,Lemma_Suffering,Lemma_Casualties,Lemma_Death,Lemma_Militant,Lemma_Soldiers,Lemma_Human,Lemma_Prisoners,Lemma_Escalation,Lemma_Fuel,Lemma_Supplies,Lemma_Civilian,Lemma_idf,Lemma_Displace,Lemma_UN,Lemma_Israeli Government,Lemma_October 7th,Lemma_United states,Lemma_Evacuate corridor,Lemma_Terror attacks,Lemma_Release hostages,Lemma_United Nations,Lemma_Israeli military
cnn anchor asks idf spokesperson if airstrikes have accomplished all they can_treetagger_output.txt,0QMzPkn3M0w,20231106,1312,0,3,11,13,2,0,0,0,0,1,3,0,2,8,11,0,0,0,0,0,0,1,2,3,13,4,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0
cnn anchor breaks down questions surrounding 'tragic errors' in israel's war against hamas_treetagger_output.txt,RSh5z9IhleI,20240529,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnn anchor presses netanyahu adviser on civilian deaths at jabalya camp_treetagger_output.txt,JOINc6J8sn0,20231101,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnn asked us national security adviser about israel using ‘dumb bombs’ in gaza_treetagger_output.txt,,,1152,0,12,3,7,3,2,0,0,1,3,1,0,3,4,3,0,0,2,0,0,3,0,0,0,3,0,3,0,0,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"cnn asks netanyahu, ‘how much is too much’ hear his response_treetagger_output.txt",t-CfrPcQYCY,20240904,583,0,2,5,3,4,0,0,1,4,0,1,0,0,1,5,0,0,0,0,2,1,0,3,0,3,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
cnn correspondent breaks down new idf report on wck strike_treetagger_output.txt,xhpWPuYaRTE,20240405,1488,0,7,8,2,0,0,0,0,13,1,0,1,1,8,6,0,0,11,0,0,4,0,1,0,1,0,0,0,0,0,1,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,1,0,0,0,0,0,0,0,0
cnn forensic analysis suggests what may have caused gaza hospital blast_treetagger_output.txt,gji_20BZiDM,20231022,538,0,3,5,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnn goes into underground tunnel that idf claims was under gaza cemetery_treetagger_output.txt,34CxzZtVxnE,20240129,657,0,0,2,4,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnn presses idf spokesperson on firing at civilians seeking aid_treetagger_output.txt,mRrAnvDhuI4,20240229,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
cnn presses idf spokesperson on the ratio of civilian casualties_treetagger_output.txt,,,920,0,0,3,8,0,1,0,0,1,3,1,0,2,1,2,0,0,0,0,0,0,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
cnn producer tried to cross from gaza into egypt_treetagger_output.txt,,,376,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnn reporter embeds with idf in gaza_treetagger_output.txt,,,839,0,2,11,4,5,0,0,0,0,2,1,2,1,2,3,0,0,0,0,2,0,2,4,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
cnn reporter lays out israel's evaluation of iran's alleged involvement in the hamas attacks_treetagger_output.txt,cy9fD07y4-w,20231012,983,0,3,6,5,1,2,4,0,0,1,0,1,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cnn reporter takes a look inside gaza hospitals 'on the brink of collapse'_treetagger_output.txt,3YborCsNNTo,20231021,1747,0,5,10,2,1,0,0,1,11,0,0,0,2,0,4,0,0,0,1,4,0,0,1,0,2,0,0,1,0,2,0,1,0,13,4,1,1,1,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0
cnn tours israeli military base filled with seized hamas weapons_treetagger_output.txt,qGFzeKG3_r4,20231018,493,0,1,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnn video shows palestinian detainees blindfolded and barefoot near gaza border_treetagger_output.txt,fKoVfMVLk7A,20240127,1789,0,10,15,1,0,0,0,1,10,6,2,0,4,14,3,0,0,0,2,0,0,2,1,0,2,0,4,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0,0
cnn visited a gaza hospital_treetagger_output.txt,,,2044,0,5,19,0,1,0,0,0,1,3,0,0,0,2,4,0,0,0,13,3,0,0,7,0,5,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0
cnn witnessed first-hand results of israel's bulldozing of graveyards in gaza_treetagger_output.txt,RfFEkxvAhiE,20240119,557,1,1,6,0,2,0,0,0,0,6,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conditions at gaza hospital deteriorate amid israel’s military operation_treetagger_output.txt,XMrnz6G1j1M,20231117,1693,1,10,21,17,1,2,0,0,1,2,3,1,0,5,2,0,0,0,23,4,0,0,2,0,7,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,1,1,4,0,0,0,0,0,0,0,0,0,0
cousin of hostage killed by hamas netanyahu's decisions made it impossible for hostages to return_treetagger_output.txt,rLMDQSzUzRM,20240902,1621,0,7,2,6,3,18,0,1,0,0,0,0,0,6,0,4,0,5,0,0,4,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,7,3,0,2,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dad wants the world to hear this chilling call of his daughter being kidnapped_treetagger_output.txt,zW76wr0SA3E,20231019,474,0,1,1,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
deadly strike in golan heights raises fears of major escalation_treetagger_output.txt,SeDri9zeCgc,20240728,1816,0,5,0,0,8,0,2,0,0,6,0,0,0,10,0,0,0,1,0,10,4,5,2,8,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
dramatic video shows rockets fired into gaza_treetagger_output.txt,UWl2BivEwnM,20231102,1890,0,6,31,14,0,0,0,0,0,3,0,1,0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0
drone footage of war-torn gaza shows immense destruction_treetagger_output.txt,g2Ntxk_ZQTg,20231013,407,0,1,8,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
ex-cia director weighs in on the use of drones to locate hostages held by hamas_treetagger_output.txt,fRkHKa3I5bg,20231103,954,0,9,3,11,4,8,2,0,1,2,1,1,1,2,5,1,0,3,0,0,3,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ex-federal official explains why she resigned over us approach to gaza_treetagger_output.txt,Zv4Aciot4E0,20240329,1088,4,9,8,5,5,2,0,0,4,6,0,0,0,4,1,1,0,0,0,0,1,0,1,0,3,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
ex-us defense secy_treetagger_output.txt,,,957,0,11,3,4,4,0,2,0,1,4,0,1,0,6,1,0,0,3,0,0,0,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0
exclusive cnn meets israeli troops as tensions rise on lebanon border_treetagger_output.txt,71K-V7Du_FE,20231016,1689,0,26,14,5,7,2,2,0,2,2,0,1,0,9,2,0,0,0,0,1,2,0,1,8,3,6,1,0,0,3,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
exclusive icc prosecutor seeks arrest warrants against sinwar and netanyahu for war crimes_treetagger_output.txt,6BquEw4kNNE,20240520,4563,7,25,15,14,10,4,0,7,11,6,0,0,0,5,7,0,0,9,1,5,10,0,4,0,2,0,0,1,0,1,5,1,15,4,8,3,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,3,0,0,2,2,3,1,0,1,0,0,0,0,0,0,0,0
explosion heard in hezbollah stronghold in beirut_treetagger_output.txt,ErMsMa37UPk,20240730,1631,0,12,1,2,2,0,2,0,0,4,0,1,0,11,0,0,0,0,0,5,1,10,3,14,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,0,0,1,5,0,0,0,0,0,0,0,0,0,0
explosion interrupts live gaza interview_treetagger_output.txt,SvpifAzCMCI,20231012,1244,0,3,12,0,0,0,0,0,0,1,0,1,1,3,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,4,4,2,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
explosions go off during interview with american doctor trapped in gaza_treetagger_output.txt,V5AxIqP6OJM,20231010,451,0,2,2,3,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
family members of hamas hostages storm into israeli parliament_treetagger_output.txt,oj2fBUVFnUU,20240131,467,0,3,2,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
family members of hostages held in gaza desperate to be reunited_treetagger_output.txt,gX7tBAfy8XE,20231105,892,0,0,2,5,1,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fareed shares what the 'severest setback' would be for hamas now_treetagger_output.txt,GI0810gD6Eg,20231016,793,0,12,3,11,5,0,6,0,0,1,1,0,6,4,1,0,0,5,0,0,1,2,1,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fareed zakaria does anyone believe in free speech anymore_treetagger_output.txt,0Gw8OFkD_iE,20231113,911,0,4,1,6,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fareed's take the scope of the israel-hamas war is widening_treetagger_output.txt,QT5-gNOUhCQ,20240226,856,0,4,2,1,6,0,0,0,0,2,0,1,1,2,0,0,0,2,0,0,1,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
father of 8-year-old girl believed to be taken by hamas describes relentless search for daughter_treetagger_output.txt,_zbjTW0J1LQ,20231115,1153,0,1,6,5,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
father of 9-year-old hostage reveals what daughter told him after her release_treetagger_output.txt,k808GLtoVck,20231128,1014,0,1,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"flags burned, monuments graffitied and us flags replaced with palestinian ones by protesters_treetagger_output.txt",jJkdgDneBho,20240724,1994,0,7,8,2,1,5,5,0,1,0,1,3,3,4,1,0,0,7,0,0,9,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0
former defense secretary discusses the role the us plays in middle east tensions_treetagger_output.txt,wSbnaKBRTqM,20240809,1394,0,22,5,3,9,2,9,0,1,4,0,0,0,2,4,0,0,8,0,0,3,4,2,5,1,1,0,0,0,2,0,3,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
former idf soldier believes israel is making 'a catastrophic mistake' in gaza_treetagger_output.txt,xliqJ6pxx08,20231107,1767,0,6,4,21,3,0,0,0,0,6,1,2,14,10,0,0,0,0,0,0,2,1,3,0,8,0,4,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,2,0,0,1,0,0,4,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
former us general says it will be 'exceedingly difficult' to destroy hamas_treetagger_output.txt,HnlI0ToSnro,20231022,896,0,3,4,7,2,1,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
freed israeli mother asked what she feared most in captivity_treetagger_output.txt,,,931,0,4,2,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gaza needs 640,000 polio vaccines_treetagger_output.txt",,,1110,0,2,9,1,3,0,0,0,0,0,0,0,1,0,2,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
gaza's only power station runs out of fuel_treetagger_output.txt,0evi5X6jK4E,20231011,1212,0,9,20,7,1,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,1,1,1,0,5,0,0,0,0,1,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0
gaza's second largest hospital collapses under israeli bombardment_treetagger_output.txt,Xyxjo2z9W50,20231113,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
graphic video shows scale of devastation in rafah_treetagger_output.txt,Re0m_Zdhc-Q,20240527,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gunfire breaks out at key gaza crossing for aid trucks_treetagger_output.txt,pl1Qj7ev3t0,20231224,1740,0,8,16,3,2,0,4,0,4,4,1,5,1,5,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
hamas announces yahya sinwar as head of political bureau_treetagger_output.txt,MWCj5pErbl0,20240806,1846,0,12,10,18,3,0,8,0,0,6,0,3,0,2,0,2,0,1,0,0,0,9,2,11,1,1,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hamas attack survivor details escape from terrorists_treetagger_output.txt,uwqXAoZzVyw,20231129,780,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas fires hundreds of rockets at israeli city_treetagger_output.txt,aQIWFW0RUUE,20231010,1363,0,3,11,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamas leader was killed by explosive device planted months before explosion, source says_treetagger_output.txt",12_YTNLq3NY,20240801,1276,0,10,0,5,1,0,7,0,0,1,0,3,0,4,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas militant's bodycam shows how attacks on israel began_treetagger_output.txt,nDn10nDnk_k,20231116,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"hamas offered ‘extraordinarily generous’ ceasefire proposal, blinken says_treetagger_output.txt",hkKjdA2itXk,20240429,1627,0,11,12,10,2,4,0,0,0,1,1,0,2,4,1,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas official reveals intent behind assault on israel on russian tv_treetagger_output.txt,kufj_iN41Gc,20231012,410,0,5,1,9,0,3,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamas political leader ismail haniyeh killed in tehran, hamas and iranian media say_treetagger_output.txt",XTO1PUkVkvo,20240731,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamas propaganda video shows guerrilla warfare tactics_treetagger_output.txt,0W57OwQkaEg,20231110,1502,0,1,14,7,1,1,0,0,1,5,0,0,2,12,1,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0
hamas releases first video of a hostage taken to gaza_treetagger_output.txt,AlLZ07tIOxU,20231017,1309,0,7,6,10,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hamas says it has agreed to ceasefire proposal from egypt and qatar_treetagger_output.txt,2fgF6OBxURA,20240506,1521,0,7,5,16,3,7,0,0,0,2,1,2,2,8,0,9,4,1,0,0,5,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hamas will pay ‘the way the nazis paid in europe,' says former idf intel chief_treetagger_output.txt",2UoGKEuW7jI,20231011,1106,0,10,9,13,6,0,1,0,0,6,0,0,0,3,0,0,0,0,0,1,2,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
hamas-controlled health ministry says at least 250 killed in gaza in 24 hours_treetagger_output.txt,PC6mg0R5fSY,20231225,1534,0,14,13,14,6,5,0,0,0,5,0,2,1,8,0,0,0,5,0,0,5,0,3,0,4,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
