file_name,video_id,publish_date,total_word_count,..genocide,..Israel,..Gaza,..Hamas,..War,..Iran,..Palestine,..Aid,..Military,Palestinians..,Israelis..,..Palestinian,..Israeli,..Humanitarian,..Ceasefire,..Rafa,..Netanyahu,..Hospital,..Child,..Minister,..Attack,..Kill,..Hezbollah,..Civilian,..Lebanon,..Terrorist,..Terror,..Westbank,..West bank,..Egypt,..Support,..Biden,..Court,..Food,..Water,..Electricity,..Health,..Negotiation,..Militia,..Family,..Hostage,..Refugee,..Protest,..Islamic,..unra,..Unrwa,..Diplomatic,..Jewish,..Suffering,..Casualty,..Death,..Militant,..Soldier,..Human,..Prisoner,..Escalation,..Fuel,..Supply,Supplies..,..idf,..Displace,..UN,..Israeli Government,..October 7th,..United states,..Evacuate corridor,..Terror attack,..Release hostage,..United Nations,..Israeli military,..Human right,..defend itself,..Self-defence,..Self-defense,..self defense,..self defence
'a bird in heaven' grandfather cradles 7-year-old granddaughter killed in southern gaza_output.json,2pgFrmNgjUo,20240210,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'a mistake' biden warns against israel occupying gaza_output.json,GoRBO7Hu9KM,20231016,1542,0,9,8,8,8,4,0,0,1,5,4,4,5,5,0,0,1,0,0,2,0,2,4,1,2,0,0,0,1,1,3,3,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'dangerous and unhinged' white house reacts to trump complimenting hezbollah_output.json,qHx5qTp2DhY,20231012,1979,0,8,0,3,0,1,0,0,0,0,4,1,3,0,0,0,10,0,1,1,4,1,4,0,0,4,0,0,0,0,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'death was a blessing' father on learning fate of daughter_output.json,dVxHa7Cv2a0,20231012,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'i don't know if we're going to make it' palestinian-american stuck in gaza speaks out_output.json,Iqjqm7pBIIE,20231011,923,0,0,7,3,0,0,0,0,0,3,0,2,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'i was so shocked' mom who broke down on dnc stage speaks out_output.json,PzLBHU9S-go,20240822,1590,0,1,4,3,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,3,0,0,1,0,0,0,5,0,0,0,0,0,0,1,0,4,7,0,1,0,0,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
'israelis are bombing the crap out of gaza' tapper presses biden official on american hostages_output.json,EtAz61fKLeg,20231015,2221,0,10,15,15,4,0,0,0,0,4,8,2,4,0,0,0,0,3,2,0,2,2,0,10,0,2,0,0,0,4,0,4,0,3,6,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0
'it was animal slaughter' israeli festival survivor describes horror_output.json,VWu7zjxvOxg,20231012,1514,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'it was like that place didn't exist' see doctors' journey leaving gaza_output.json,r6s5C5GhnAY,20240531,480,0,1,4,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'it's a very big deal' petraeus on the significance of iran's attack_output.json,gAQMmtiCuG4,20240415,1678,0,15,1,3,5,16,0,0,0,0,8,0,2,0,0,0,1,0,0,1,14,1,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
'mind-boggling' retired general on hamas tunnel in gaza_output.json,8cQ7zYQlPyg,20231218,1270,0,2,7,8,0,0,0,0,1,0,2,1,8,0,0,0,0,0,0,0,0,2,0,2,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
'nobody can win a war like this' jewish student reflects on israeli-hamas war_output.json,DPNVq3BXy-U,20231101,1282,0,14,7,5,3,0,2,0,2,4,0,1,3,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
'orders of magnitude more difficult' petraeus on urban combat_output.json,RYtxWLVwH_Q,20231017,1744,0,3,5,7,4,0,0,0,5,2,2,1,3,0,0,0,1,1,0,1,3,1,0,2,0,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
'shocking' watch blinken react to footage of hamas terrorist attack on family_output.json,8adDjfFKfwI,20231103,1509,0,5,8,7,1,0,0,0,0,0,2,2,2,1,0,0,0,1,2,0,2,1,0,3,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
'soap has become a luxury item' aid official describes anguish in gaza_output.json,FcVtsq068KI,20240830,1782,0,4,4,1,3,0,0,11,0,0,2,0,1,4,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'they bombed an entire street' child in gaza who pulled brother from rubble_output.json,sxhFnBEe6Ts,20231203,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
'they told us this area was safe' designated gaza safe zone targeted by israeli airstrike_output.json,hrqXnnPe4FQ,20240910,1196,0,4,7,8,1,0,0,0,4,2,0,4,10,4,0,0,0,0,1,0,1,7,0,7,0,3,0,0,5,0,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,5,1,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0
'we have 3 minutes' cnn goes inside one of most dangerous places in northern israel_output.json,FWibxMDbMFc,20240709,1493,0,10,13,5,4,0,0,0,8,2,1,1,10,0,0,0,0,0,2,0,3,1,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0
'who takes over' tapper presses netanyahu adviser on the future of gaza_output.json,D4ijJkr_d_A,20231027,1300,0,3,13,13,2,0,0,0,6,0,1,0,5,2,0,0,1,6,0,2,1,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
'you don't compliment any of them' haley responds to trump's hamas comment_output.json,rs_hCX_JmyM,20231015,2623,0,20,6,18,0,6,0,0,0,12,0,5,4,1,0,0,1,1,3,2,1,1,4,4,1,8,0,0,1,3,3,6,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0
"104 civilians killed trying to access food aid trucks in gaza, palestinian health ministry says_output.json",ywOzeZl7uIU,20240229,663,0,0,5,1,0,0,0,8,7,0,0,2,11,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"300,000 israeli troops stand at ready after hamas attack_output.json",WeuvIUopgGg,20231011,651,0,8,4,2,2,0,0,0,6,0,2,0,5,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85-year-old grandmother freed by hamas describes being kidnapped_output.json,dCgI8OoeZF8,20231024,2244,0,6,10,18,3,0,0,1,5,0,2,0,7,1,0,0,1,1,1,3,5,6,0,0,0,1,1,0,0,0,3,0,0,2,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
alleged leaked netanyahu audio reveals he might be angry with the us_output.json,r9c0117-HNc,20240126,491,0,2,1,1,1,0,0,0,1,0,2,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
american nurse who got out of gaza describes desperation she saw_output.json,gk7iWgCk14U,20231107,1896,0,1,11,0,1,0,0,0,0,2,0,1,2,0,0,0,0,6,4,0,1,3,0,2,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
analyst how hamas is using cryptocurrency to raise funds_output.json,IfWjwKl-CA8,20231014,945,0,1,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
analyst weighs in on hamas hostage video release_output.json,-81vCffWq6k,20231017,962,0,3,1,8,1,2,0,0,3,0,0,1,4,0,0,0,0,0,1,0,3,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
anderson cooper had a realization about a hostage during a live interview with his parents_output.json,5QqFweh3CC4,20231024,2150,0,0,2,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"anderson cooper's connection to the parents of hostage hersh goldberg-polin, who was killed by hamas_output.json",jEW8H34zEGw,20240904,1902,0,3,4,5,0,0,0,0,0,0,2,0,10,0,0,0,2,0,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,2,1,0,4,0,1,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
"at least 45 dead as israel strikes rafah, gazan officials say_output.json",dsnvUjPrC3g,20240527,1239,0,14,5,3,1,0,0,0,6,0,0,2,2,0,2,0,0,1,2,1,4,2,0,10,0,0,0,0,0,0,1,4,2,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0
attacks on us military in middle east stoke fear of regional war_output.json,POm7qqRaNnM,20231020,1686,0,5,15,0,0,2,0,2,4,0,0,0,4,0,0,0,0,4,0,0,8,1,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
before and after satellite images show destruction in gaza_output.json,lX1kQKDZ2NA,20231026,868,0,5,7,1,3,0,0,0,0,0,0,0,2,3,0,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benjamin netanyahu disbands israeli war cabinet_output.json,LRQaFxADQjg,20240617,2399,0,24,16,2,16,1,0,7,4,0,8,1,6,2,1,3,5,0,0,7,1,1,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bernie sanders rips netanyahu ahead of high-stakes speech to congress_output.json,T_0cXkyvTBg,20240724,1969,0,5,13,6,7,0,0,0,0,0,2,1,12,3,2,0,20,0,0,7,0,1,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,3,8,0,3,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
bernie sanders us should not give netanyahu 'another nickel'_output.json,dszS9Nl5Cps,20240301,436,1,0,1,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biden and netanyahu to speak for the first time since 7 aid workers killed in gaza_output.json,X-t8H8bu6zw,20240404,2154,0,18,5,1,2,0,0,12,4,1,10,1,10,6,0,0,7,0,0,7,6,5,0,5,0,0,0,0,1,0,3,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0
biden confirms 4-year-old abigail edan among hostages released_output.json,kBLvPKT3R6k,20231126,1585,0,7,9,6,1,0,0,3,0,3,2,2,1,2,0,0,2,2,2,2,1,2,0,1,0,1,0,0,0,4,0,0,0,1,1,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
biden downplaying hamas' october 7 attack must stop_output.json,DWhlNn_CPVg,20240507,2034,1,2,0,5,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,4,4,1,2,0,0,0,1,17,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0
biden hamas attack on israel is ‘an act of sheer evil’_output.json,lQLlo89kaco,20231010,1472,1,13,0,5,3,0,0,0,2,0,0,2,2,0,0,0,1,0,2,1,4,5,0,3,0,2,1,0,0,0,1,2,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0
biden hostage release 'only a start'_output.json,1yhU4tihI44,20231124,1911,0,7,6,12,3,0,0,2,0,6,4,1,3,3,0,0,4,2,6,5,1,1,0,1,0,1,1,0,0,4,1,0,0,3,2,0,0,0,0,5,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
biden to netanyahu protect civilians or else_output.json,f7MB9VKx-ds,20240404,1806,0,26,13,6,2,1,0,11,0,0,5,0,8,11,0,0,3,0,0,6,1,0,0,16,0,3,0,0,0,0,2,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
biden warns that netanyahu needs to change his government_output.json,vLs3miDGwKE,20231212,1574,0,24,7,4,7,0,0,0,0,0,1,0,6,3,1,0,10,0,0,4,0,1,0,7,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
blinken describes how the israel-hamas war affects him personally_output.json,JCAza8k6CyI,20231207,738,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
blinken gives update on release of 2 american hostages held by hamas_output.json,czQWZAaWlHA,20231020,2015,0,11,4,8,3,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,0,1,1,0,1,1,0,0,3,0,2,0,0,0,0,1,0,0,5,11,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0
blinken on why international community slow to address sexual violence committed by hamas_output.json,CTg_4VZpNTc,20231210,2057,0,18,3,6,1,0,0,1,5,1,4,6,0,7,0,0,0,0,0,0,1,4,0,9,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,0
blogger leaves haunting words in final video from gaza_output.json,5f0Onb1RV34,20231124,1463,0,2,17,2,7,0,0,10,0,3,0,1,1,4,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bolton says icc actions show it’s not ‘tethered to rule of law itself’_output.json,qTvFuNNVwnA,20240521,1755,2,8,4,17,3,0,0,0,2,2,0,2,5,0,0,0,1,1,5,3,0,6,0,3,0,0,0,0,0,0,0,6,12,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,5,0,1,0,0,0,0,0
breaking down what biden said in israel amid deadly gaza hospital strike_output.json,hg4m7bnDl0s,20231018,2043,0,27,12,5,7,1,0,5,0,0,6,2,2,6,0,0,2,2,0,5,4,0,1,1,0,3,0,0,2,2,5,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
brother of released american hostage speaks out_output.json,6gpi9S7P_c8,20231021,2173,0,5,7,6,0,0,1,0,0,0,4,0,6,1,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,2,2,3,0,0,0,0,1,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
burnett confronts top israeli official about october 7 intelligence failure_output.json,4l556W2LMzE,20231202,840,0,6,2,7,6,0,0,0,0,0,3,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
catch up on netanyahu’s speech to congress and analysis_output.json,EuylZvvtTxc,20240725,6653,2,41,27,15,9,16,0,8,5,5,7,4,16,2,1,0,18,0,3,26,0,6,2,7,1,1,0,0,0,0,5,5,1,1,0,0,0,1,0,6,25,0,14,0,0,0,0,6,0,2,7,1,2,0,0,0,1,1,1,2,1,0,0,4,8,0,0,0,1,1,0,0,0,0,0,0
cheers erupt as red cross convoy passes through rafah crossing_output.json,IX2lBOesLO4,20231124,1703,0,9,6,10,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
chilling audio from israeli medic reveals last moments_output.json,R-KUt4Pp_-M,20231019,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chris christie on what he thinks is top priority in israel-hamas war_output.json,8h7Raw-KFZE,20231112,1816,0,10,6,16,3,2,0,2,6,3,2,3,8,1,0,0,3,2,0,4,3,8,0,9,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0
clarissa ward explains what aid has made it into gaza_output.json,43exO3on0c0,20231021,584,0,1,5,1,0,0,0,3,0,2,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cnn anchor asks idf spokesman where palestinians were supposed to go after strike_output.json,,,1092,0,1,1,7,0,0,0,0,1,3,0,3,3,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
cnn anchor asks idf spokesperson if airstrikes have accomplished all they can_output.json,0QMzPkn3M0w,20231106,1543,0,3,11,13,2,0,0,0,1,6,0,2,8,11,0,0,0,0,0,0,3,2,3,20,4,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
