video_id,publish_date,passive_voice_count,relative_frequency,vvn_strings
hNw_co97tEE,20231030,11,0.858034321372855,"taken, freed, received, released, released, released, provided, debriefed, released, done, held"
B2zcfvETBIw,20240624,3,0.42674253200568996,"prepared, stalled, displaced"
R4WUtac5NTs,20231231,2,0.23255813953488372,"reduced, reduced"
rIeGLAoiOSw,20231014,10,0.31605562579013907,"cut, killed, announced, abducted, displaced, prepared, taken, met, kidnapped, told"
GK_X1kjAuDM,20240902,0,0.0,
8av4nTx27o0,20240505,0,0.0,
SFnEyHuq2_Q,20240624,2,0.09057971014492754,"taken, brought"
Y9IRBU44UOo,20240604,3,0.5217391304347827,"declared, set, suggested"
iqYrBfL8EVc,20231102,6,0.40595399188092013,"dubbed, killed, killed, given, targeted, targeted"
3gOewqYeXK0,20240513,8,0.3234937323089365,"forced, sent, reported, told, left, dedicated, left, pulled"
-i_SaSg-hPg,20240519,3,0.35799522673031026,"targeted, hit, delivered"
IKETzTQimwI,20231025,13,0.28205684530266867,"reversed, done, watched, granted, interviewed, taken, damaged, blocked, conducted, handed, used, repeated, given"
8_RWto93dRU,20240310,3,0.38022813688212925,"given, granted, told"
3-Ztp8GIAQc,20231027,4,0.2304147465437788,"shocked, rejected, quoted, accelerated"
hWf6kD_5ncw,20240711,0,0.0,
67h4MwBRJBE,20231017,12,0.6072874493927125,"signed, violated, honored, respected, started, breached, made, claimed, killed, killed, dropped, dropped"
7vJqNDB_SUs,20240124,5,0.4006410256410256,"arrested, arrested, found, arrested, reported"
WKLyHMQhnm0,20240214,5,0.4646840148698885,"forced, told, suspended, sent, talked"
77xSTrdVD-g,20240123,1,0.130718954248366,killed
qKSWeOgnk3I,20231110,0,0.0,
P0A2sGtC6IM,20240523,0,0.0,
Vio1nmrm6_o,20240328,3,0.17251293847038526,"attacked, meant, stepped"
XucIVKzSzVU,20231020,7,1.078582434514638,"arrested, injured, banned, murdered, set, shocked, attacked"
42lmdVCYudQ,20240827,2,0.22123893805309736,"found, vaccinated"
w0pwkbA0js4,20231228,5,0.3094059405940594,"thrown, conducted, held, fired, deducted"
eh1bKkN7MRg,20240121,12,0.5991013479780329,"killed, taken, released, scared, taken, taken, found, murdered, returned, murdered, killed, closed"
56jNbNk5trA,20231016,5,0.4945598417408506,"broken, shocked, treated, formed, killed"
VoRSrUvMXCU,20231104,0,0.0,
TVrvGM1PonU,20240902,8,0.5594405594405595,"killed, covered, killed, discovered, brought, killed, found, released"
opWTLWT6PxU,20231206,0,0.0,
lAlPEbxlMiM,20231021,1,0.12594458438287154,reopened
ZPafG-0dR-A,20240527,6,0.5504587155963303,"killed, harmed, cut, eliminated, discovered, taken"
mfIJ7UzKFhE,20231024,22,0.5925127928898465,"opened, targeted, destroyed, targeted, killed, killed, hit, killed, killed, known, bombed, bombed, broken, killed, shot, touted, suggested, considered, undermined, elected, held, shaken"
a80LVITBCro,20240724,1,0.08741258741258741,started
4_5RTrAjnIo,20240422,3,0.31645569620253167,"involved, based, put"
W9Bc5i0KotU,20240207,5,0.5875440658049353,"made, received, killed, taken, released"
-51aXUXSWdI,20240330,0,0.0,
6fDq1gWRiZw,20231114,3,0.16997167138810199,"left, crowded, removed"
6zhggptQaMI,20231129,8,0.6389776357827476,"called, told, raped, killed, broken, raped, elected, chained"
YzVdovXXDGY,20231012,4,0.48484848484848486,"killed, carried, killed, killed"
oRTezEvIZsY,20240712,4,0.5108556832694764,"demolished, deemed, relocated, traumatized"
e--DsM1kuEo,20240102,1,0.29239766081871343,evacuated
VqOgj1zrQv0,20240214,2,0.3824091778202677,"created, targeted"
Uy7bmfTJwt8,20240527,9,0.8754863813229572,"fired, reported, damaged, told, allowed, manifested, sent, looted, attacked"
_NUQaSOmXto,20231030,12,1.5037593984962405,"injured, deployed, arrested, injured, suppressed, looted, set, stormed, stormed, suspected, hung, made"
CTVgedXNpPs,20240425,1,0.12180267965895249,called
kVNYRqqV03o,20240808,2,0.2403846153846154,"harmed, assassinated"
RcPUUgdbbSo,20231101,1,0.12150668286755771,cut
SwpcIxw7uqs,20240402,9,0.5027932960893855,"hit, killed, killed, attacked, attacked, decimated, confirmed, halted, killed"
_Oio_f99q6w,20240828,6,0.38095238095238093,"killed, designed, hit, wounded, injured, reached"
Pcsl1TtrrWM,20240309,6,0.2566295979469632,"surprised, completed, targeted, tasked, delivered, allowed"
_Wkb6S1muEQ,20240311,5,0.5274261603375527,"cleared, believed, killed, confirmed, received"
CJg9v4Q6bjs,20231128,1,0.12610340479192939,slammed
aqGojIF6Fxw,20240407,8,0.6711409395973155,"killed, kidnapped, taken, subjected, said, captured, weakened, jeopardized"
9vzk3CXRnM0,20240207,4,0.29563932002956395,"born, grown, created, considered"
x0KNs1mWBfs,20231231,3,0.14506769825918764,"displaced, referred, released"
MOW_1exsHE8,20240111,66,0.33351862145636463,"appointed, appointed, filed, informed, fixed, described, followed, described, killed, killed, wiped, killed, displaced, required, permitted, cut, raised, denied, blocked, described, injured, infiltrated, repeated, reiterated, nurtured, made, made, recorded, filmed, recorded, posted, misunderstood, taken, confirmed, emailed, received, filed, addressed, confirmed, conducted, initiated, emphasized, explained, designed, told, killed, told, ignored, initiated, killed, forced, Justified, separated, damaged, killed, struck, killed, Justified, killed, done, done, addressed, killed, directed, noted, regarded"
SQcWNAW_4as,20240308,3,0.16602102933038185,"loaded, politicized, obstructed"
SkN1JyM9rqI,20240424,5,0.2233139794551139,"arrested, arrested, handed, founded, involved"
vqCcL6kbVho,20240411,0,0.0,
N-9EIcLcuUs,20231108,6,0.20352781546811397,"preceded, made, released, killed, killed, made"
CK-lSnHmmPU,20231224,4,0.8113590263691683,"designated, killed, adopted, taken"
cxFBLPOgGlY,20240727,2,0.3021148036253776,"killed, killed"
IweF_hnd9Ug,20240514,0,0.0,
df7KzjJ0p6M,20240228,15,0.8269018743109152,"told, killed, released, held, taken, suspended, tortured, released, released, treated, involved, abducted, told, involved, involved"
zJwTbwpRdIw,20231027,0,0.0,
uPc7YB1NCA4,20231124,1,0.23923444976076555,evacuated
pfeLzXqL-nI,20240122,14,0.45380875202593196,"involved, arrested, echoed, forced, called, gone, marked, killed, kidnapped, founded, indicted, radicalized, scared, forced"
UiXGPIXVIx0,20240509,7,0.3941441441441441,"killed, directed, set, met, killed, closed, reopened"
m-Ax9P1frUI,20231115,4,0.2157497303128371,"updated, injured, taken, criticized"
Jpeua8qUHmY,20240228,6,0.9463722397476341,"told, killed, released, held, taken, suspended"
hTwdPifv6PA,20231019,8,0.29433406916850624,"gone, kidnapped, taken, taken, pictured, called, divided, involved"
saCFmV-9G84,20240331,4,0.35118525021949076,"taken, confirmed, taken, injured"
zp7yYxdNdb8,20231010,8,0.3755868544600939,"intercepted, hit, hit, told, closed, hit, called, intercepted"
7BtL93pGF14,20240809,0,0.0,
FieRuS0Xf30,20240519,8,0.4171011470281543,"displaced, hijacked, laid, pushed, displaced, left, played, displaced"
tIX2kQhAXJc,20231210,0,0.0,
fd-7mQUz1sI,20240523,7,0.1532399299474606,"contested, indulged, weakened, welcomed, announced, recalled, bloodied"
_EZdQG99de8,20240908,3,0.46367851622874806,"killed, killed, triggered"
tJoIo1BYpZQ,20240212,3,0.14184397163120568,"killed, foreseen, granted"
RKnsc6jIjuc,20240731,9,0.3643724696356275,"assassinated, killed, hit, killed, targeted, killed, prepared, killed, thought"
dCs1Qab7QbM,20240108,4,0.5925925925925926,"killed, killed, killed, killed"
E4Kf5pNc4tU,20240126,6,0.2288329519450801,"rejected, fostered, affected, requested, limited, killed"
LAD9u2fac_o,20231128,8,0.42530568846358324,"freed, released, seized, freed, agreed, extended, terrified, distributed"
uUrBVUq97so,20231124,17,0.288477855082301,"achieved, killed, agreed, shot, interrogated, detained, humiliated, asked, distributed, given, Riven, exacted, taken, released, injured, shot, killed"
2XmNpRYp3L4,20231019,0,0.0,
e7bCfAtg3Yg,20231028,2,0.27816411682892905,"expected, organized"
_GoMAaNrWwc,20240503,2,0.3021148036253776,"confirmed, banned"
mUYaSLCN9D0,20240413,2,0.11043622308117064,"told, dropped"
gGPuZkXZnFY,20240711,5,0.4642525533890436,"told, reported, declared, displaced, displaced"
GnmuE8IQ8Vs,20240305,13,0.9818731117824773,"committed, committed, committed, killed, raped, taken, taken, taken, taken, brought, done, raped, sidelined"
x2RG_r0iS1w,20231027,8,0.7483629560336763,"damaged, allowed, killed, injured, affected, destroyed, killed, killed"
TljXxkdaeOU,20240405,5,0.5159958720330238,"reprimanded, hit, adopted, distributed, described"
C2GHdjWrl_Y,20240829,3,0.20964360587002098,"targeted, killed, accused"
IQU6Vjj1dSQ,20231218,8,0.30663089306247604,"displaced, released, displaced, postponed, tightened, besieged, used, killed"
-8IDfVT1W2s,20231108,4,0.22805017103762829,"killed, killed, injured, bombed"
McUTN6gFEsA,20231029,2,0.11068068622025456,"broken, backed"
DzZc_K8GaUU,20240329,4,0.2909090909090909,"criticized, killed, made, allowed"
z0-6w8aO7w0,20231222,6,0.2640845070422535,"killed, killed, weakened, put, closed, used"
q9aIhniaj2E,20231027,6,0.42523033309709424,"said, passed, drafted, blown, linked, used"
wW7tmQFUP_c,20231115,24,0.6512890094979646,"killed, killed, made, made, forced, killed, killed, killed, killed, killed, killed, killed, killed, killed, hit, impacted, spared, broken, established, allowed, killed, sacrificed, killed, hit"
hyckQ05N2sg,20231222,9,0.27950310559006214,"delayed, adapted, said, proposed, voted, adopted, used, opened, attained"
DgFpFmdh0TI,20231012,13,0.4125674389082831,"forced, released, killed, hit, imposed, killed, asked, raised, reduced, forced, hit, evacuated, turned"
VxgvQqqGzvE,20240319,0,0.0,
zpvf6WSVit8,20231020,3,0.18226002430133656,"given, notified, taken"
y41WmbEQMEk,20240325,7,0.5315110098709187,"divided, vetoed, vetoed, spelled, announced, meant, cancelled"
Wje_w59xB7A,20240322,2,0.16420361247947454,"put, claimed"
hi8Srzt9cQY,20240414,4,0.10035122930255895,"intercepted, convened, led, seen"
OOwIfWVdw-8,20240813,60,0.36489691662105456,"fired, hit, hit, claimed, conducted, killed, declared, damaged, displaced, told, detected, coordinated, left, subjected, given, issued, forced, declared, forced, displaced, detected, killed, displaced, carried, eliminated, made, bombed, violated, compounded, involved, injured, injured, bombed, confirmed, saved, injured, adopted, reported, bombed, displaced, displaced, killed, injured, struck, carried, adopted, killed, born, blown, said, left, exposed, quit, shown, murdered, eliminated, killed, found, undermined, circulated"
DKe0H-WIp_o,20240414,28,0.22520711011019065,"convened, taken, injured, launched, called, needed, put, targeted, disregarded, launched, taken, envisioned, killed, killed, killed, arrested, removed, carried, taken, kept, threatened, intercepted, backed, blocked, killed, targeted, adopted, imposed"
aOlAlYzghi0,20240430,6,0.23781212841854932,"met, said, granted, found, presented, litigated"
BXdUPbWUpy8,20231025,4,0.18596001859600186,"killed, displaced, flattened, destroyed"
kF8Xb2pvSW4,20240712,1,0.04805382027871216,marred
WHUQwZ9Gu0U,20231017,3,0.2540220152413209,"displaced, killed, displaced"
etlvyUTzfZ8,20240522,6,0.36719706242350064,"removed, inspected, crossed, supposed, meant, stopped"
Md8C5AEVIsc,20231113,4,0.36068530207394045,"targeted, killed, rejected, abducted"
7r9eGQtV-e8,20231113,4,0.5376344086021506,"killed, lowered, founded, displaced"
QMEKtJzE8dE,20240430,15,0.3812913065582105,"asked, taken, based, released, arrested, asked, killed, killed, briefed, made, reinstated, suspended, suspended, released, denied"
0LPYT0YEbp0,20240826,0,0.0,
9e7GCgMJexo,20240305,4,0.41623309053069724,"subjected, published, subjected, killed"
rlfv0cA4_80,20240606,5,0.7587253414264037,"killed, killed, brought, taken, announced"
rfKefTV_m-I,20240129,2,0.56657223796034,"emptied, made"
,,7,0.25830258302583026,"designated, pulled, agreed, killed, exposed, exposed, released"
CbRoe8p1xcM,20240326,1,0.09165902841429881,supposed
HOedUk-I1EE,20240805,1,0.043591979075850044,tried
FX4HX6y9VxM,20240112,1,0.16556291390728478,reported
ExHyThep858,20240520,7,0.35228988424760943,"forced, called, arrested, spat, cleared, cleared, occupied"
3OG6vmxAV3U,20240207,3,0.14354066985645933,"presented, delivered, accepted"
k5DckrHCVBg,20240201,3,0.37735849056603776,"named, involved, displaced"
Odk6xu2fy8o,20240206,4,0.1998001998001998,"held, informed, negotiated, discussed"
TtsRCIqyp0A,20240302,3,0.31612223393045313,"killed, fired, trampled"
hUKF6jUpYWk,20240508,5,0.250501002004008,"concerned, made, launched, signed, released"
9TSChIGtuMI,20240321,4,0.1375515818431912,"issued, achieved, based, frozen"
8o4dtHDoKHs,20231018,10,0.3258390355164549,"killed, killed, held, carried, scheduled, planned, delayed, hit, misfired, done"
uNyfVqUM1Rg,20240410,1,0.10224948875255625,killed
xJ1VSooe9HI,20240521,0,0.0,
cGodVKJsxJk,20240107,0,0.0,
m7u7sse9Dqk,20240512,1,0.20366598778004072,told
YfHU4cLz40Y,20240202,3,0.16429353778751368,"killed, killed, hit"
nB-ptn848Yk,20240502,8,0.2882882882882883,"escalated, occupied, arrested, arrested, used, granted, used, disinterested"
0vEl_N37G4c,20240415,7,0.31222123104371097,"shot, measured, killed, publicized, broadcast, intercepted, aimed"
1w0abJa1VsY,20231209,2,0.1774622892635315,"cast, divorced"
2qHNnWQHahQ,20240220,0,0.0,
mcDCRJ7Y1k4,20240817,3,0.18427518427518427,"supposed, discussed, agreed"
WRojKyr_T_A,20240307,4,0.7285974499089253,"damaged, vanished, invaded, killed"
iDuSFY-B8uY,20240607,9,0.21408182683158894,"tabled, endorsed, broken, defeated, allowed, found, delivered, criticized, held"
rkbNCgSpsqw,20240509,15,0.22960355120159193,"kidnapped, assassinated, pushed, kidnapped, taken, put, killed, injured,, targeted, kidnapped, killed, used, used, asked, used"
rkbNCgSpsqw,20240509,15,0.22960355120159193,"kidnapped, assassinated, pushed, kidnapped, taken, put, killed, injured,, targeted, kidnapped, killed, used, used, asked, used"
oFTyQyXQHn8,20240726,3,0.3436426116838488,"released, written, prepared"
253EBLLNIy4,20231022,6,0.4319654427645789,"killed, killed, killed, killed, shot, killed"
bxbki85OoeM,20240622,1,0.09523809523809523,killed
AmhGLFHG1KU,20240619,3,0.17533606078316774,"relocated, recorded, killed"
U8m_GM8wBE4,20240414,13,0.2660663119115841,"informed, used, questioned, killed, shown, prepared, intercepted, rerouted, used, launched, shot, used, developed"
SY-Z9AgvtSc,20240622,2,0.12062726176115801,"held, proven"
0Aocopnm2tw,20240529,7,0.2797761790567546,"welcomed, raised, accused, set, supposed, welcomed, made"
R-M05UcMEAc,20240418,10,0.20092425155716293,"used, crossed, aimed, asked, seen, determined, damaged, denied, shocked, killed"
LjXfbFsBdIg,20231127,23,0.7440957618893562,"celebrated, reunited, allowed, extended, killed, told, found, found, relieved, made, murdered, found, brought, beaten, shattered, released, killed, killed, extended, released, released, released, trained"
Yx1_7CQQJ94,20231018,12,0.4294917680744453,"killed, killed, held, carried, hit, misfired, misfired, talked, viewed, called, reported, killed"
kJEuPrDRKaQ,20231201,9,0.3003003003003003,"killed, inundated, destroyed, forced, forced, overcrowded, agreed, established, convicted"
4zUqBZBVfGs,20231029,3,0.18159806295399517,"knocked, confirmed, followed"
--joSXIsHO8,20231118,1,0.08976660682226212,kept
2JKMfH4ZjIg,20240830,6,0.44943820224719105,"killed, killed, left, targeted, devastated, detected"
QxiOZtN_7Fs,20231116,1,0.09633911368015415,used
Rybzq8Mra0A,20240417,3,0.07394626571358145,"involved, emerged, involved"
pMC2UM1IKH8,20240317,2,0.17006802721088435,"accused, seen"
4osvXVbrcnA,20240801,9,0.2868983104877271,"killed, heard, killed, shot, involved, considered, killed, assassinated, killed"
0hW2vD88KYg,20240223,3,0.48465266558966075,"taken, killed, filled"
eQ2kvnRVFaI,20240806,8,0.33769523005487545,"jailed, locked, elected, killed, killed, born, fed, kidnapped"
AX-i0EGQ5Io,20231013,7,0.13886133703630232,"seen, talked, killed, closed, deployed, embedded, killed"
UF9y2W3snlk,20240126,1,0.10111223458038424,killed
rLmIMmLUGUw,20231102,2,0.2518891687657431,"destroyed, injured"
bvzP3X5O_FI,20231114,1,0.0782472613458529,forced
t48HXAjjDAU,20231229,6,0.44943820224719105,"marted, forced, told, displaced, called, given"
L09aXLiNGZw,20231127,10,0.44923629829290207,"extended, exchanged, freed, seized, lost, agreed, extended, held, interviewed, displaced"
mWaq3k5vElA,20231101,7,0.5227781926811054,"killed, known, given, pointed, plunged, instigated, killed"
jOtXxIjwWsg,20231016,1,0.16583747927031509,killed
ksP1MooptN4,20240228,12,0.4663816556548776,"involved, founded, expelled, founded, renewed, announced, created, created, made, convinced, established, translated"
H1H7H1XaQjo,20231026,3,0.1950585175552666,"taken, committed, committed"
pcOo0eQZ688,20240119,6,0.44411547002220575,"financed, approved, created, created, seen, designated"
ZhDxmseA_aw,20240724,1,0.07710100231303006,done
WLHj-pj6d78,20240124,6,0.29791459781529295,"killed, killed, mined, locked, believed, put"
G6f5M2S_KqM,20240217,0,0.0,
iPKraBTGv_M,20231017,1,0.050787201625190445,headed
7Sl8SCRtFkA,20240730,3,0.16703786191536749,"put, set, targeted"
ftrhg8Ce47U,20231010,1,0.06222775357809583,seen
EPaRcJN4vD4,20240128,0,0.0,
GNTDEzKGnSE,20231011,8,0.44817927170868344,"used, affected, killed, killed, stopped, killed, ripped, killed"
q1twZhEVO94,20231117,9,0.7679180887372014,"left, told, killed, injured, injured, displaced, killed, left, wiped"
IlWkHH4OU4g,20240725,5,0.3215434083601286,"killed, released, recorded, said, killed"
wCzuX3FArBg,20240609,12,0.4887983706720978,"killed, announced, rescued, focused, killed, killed, supposed, supposed, freed, kept, built, relaunched"
0my72F-kxhM,20240115,7,0.3565970453387672,"backed, forced, demolished, destroyed, conducted, put, noted"
o65lbe08Cro,20240204,3,0.22189349112426035,"killed, affected, based"
dZzGaXk1q10,20231013,6,0.23971234518577705,"focused, butchered, allowed, vetted, mobilized, deployed"
4iq4rEQnbCg,20240119,0,0.0,
2fUnMsxVGKo,20240521,5,0.5694760820045558,"set, left, displaced, pushed, injured"
yDE6bC1ar-s,20231017,3,0.1015572105619499,"murdered, supposed, taken"
eXEzHeMEEHs,20231012,5,0.13245033112582782,"made, supposed, interviewed, sent, affected"
08E_vlkurpk,20240303,1,0.11389521640091116,killed
QV55M4eLLw8,20240127,9,0.424929178470255,"killed, presented, asked, ordered, ordered, issued, run, announced, used"
jGdjbBewypM,20240525,4,0.23054755043227668,"ordered, handed, closed, reported"
rNlOu5cvz-k,20240408,7,0.4221954161640531,"killed, pulled, shown, achieved, destroyed, evicted, agreed"
r-LvZGsJN0c,20240322,0,0.0,
EROljCmzlxk,20231018,6,0.5366726296958855,"killed, filled, transferred, cancelled, meant, cancelled"
oD8GN-Yl8NU,20240301,8,1.1764705882352942,"killed, trampled, released, conducted, shot, hit, unarmed, wounded"
3sgxFOFTKqI,20231111,0,0.0,
AKTT-VoCdlo,20231107,4,0.11148272017837235,"said, released, released, destroyed"
0DlMDEsCVw4,20240406,6,0.32590983161325365,"killed, used, concerned, killed, killed, involved"
3NMoNu90Ljs,20240425,2,0.33222591362126247,"arrested, given"
ZvFoxvFTeW4,20231105,2,0.1371742112482853,"attacked, conducted"
6xrHXJZSFXU,20240722,0,0.0,
5LpqfKWshbk,20231130,27,1.5706806282722512,"released, treated, taken, isolated, given, kept, beaten, kept, allowed, separated, killed, given, asked, told, told, told, captured, handed, given, received, killed, killed, killed, released, arrested, expected, arrested"
CEjmE-2ge8U,20231109,6,0.21994134897360706,"terrified, found, abducted, killed, killed, killed"
dUyi_7Swne8,20240502,3,0.3708281829419036,"closed, closed, sent"
QQSm0-xbp_4,20240621,15,0.432152117545376,"damaged, killed, captured, affiliated, accused, resolved, achieved, killed, fueled, destroyed, killed, hit, annihilated, destroyed, embedded"
WQtNNSWOeB0,20231020,3,0.18214936247723132,"taken, kidnapped, horrified"
8gG4ftCgmwk,20240530,0,0.0,
6na_sXe86Yc,20240114,7,0.7106598984771574,"abducted, released, displaced, forced, returned, achieved, killed"
rty7KeJlw84,20231222,0,0.0,
Ujo40lVL_nw,20231109,6,0.25041736227045075,"discussed, made, released, protected, remoted, called"
KFh0-oCzXXo,20240830,4,0.4689331770222743,"delivered, agreed, eradicated, eradicated"
Sf6xl5HHchw,20231014,6,0.26064291920069504,"designated, focused, affected, killed, engaged, called"
5RVkEF2nxSc,20231119,11,0.5104408352668214,"killed, killed, ordered, evacuated, evacuated, told, posted, said, killed, injured, taken"
wCk3oISrsE0,20240802,12,0.37232392181197643,"assassinated, involved, mentioned, targeted, involved, announced, killed, planted, used, said, said, telegraphed"
fMF3L1fqtcE,20231227,4,0.41623309053069724,"killed, forced, brought, displaced"
cipDYZL9Nbw,20231025,1,0.21929824561403508,killed
293T__NKw_8,20240603,4,0.24140012070006037,"forced, transmitted, supposed, discussed"
3dNk8sQHEfM,20240424,13,0.5671902268760907,"declared, arrested, charged, deprived, beaten, shaken, charged, arrested, tolerated, put, arrested, spent, punished"
Z0OzIfLUTnw,20240606,5,0.23674242424242425,"evacuated, negotiated, conducted, experienced, engaged"
cDJq1g81cIY,20240407,5,0.2556237218813906,"displaced, killed, used, killed, done"
WBNNzq271uA,20231113,1,0.06901311249137336,labeled
1d736STrZmM,20240820,2,0.10678056593699946,"closed, narrowed"
dTvnQjLcKbM,20231018,10,0.6684491978609626,"forced, handed, founded, ousted, outlawed, expected, transferred, canceled, meant, driven"
TD4b32NnAz8,20231012,7,0.3239241092086997,"decimated, opposed, sold, displaced, instructed, instructed, located"
BtLh-HcFA8Y,20240411,6,0.40733197556008144,"breached, limited, mentioned, targeted, shunned, done"
4WLnCCxbQc0,20231027,0,0.0,
l9JcPdD9XKo,20240603,15,0.43478260869565216,"confirmed, held, presented, submitted, presented, presented, brought, submitted, worried, given, given, killed, set, suggested, confirmed"
uC6VJnEUctQ,20240613,2,0.11587485515643105,"laid, laid"
5ltlb1Li5K4,20240123,6,0.19582245430809397,"dismantled, locked, believed, supported, invested, hit"
PTZivpzjoNQ,20240514,5,0.432152117545376,"arrested, seen, killed, given, brought"
BiSwT0ljRPM,20231209,6,0.25073129962390306,"killed, manufactured, displaced, shut, shut, shut"
uoX-K8O9lYk,20240903,1,0.09033423667570009,shot
TFr8X8Bc2S8,20231201,5,0.2582644628099174,"unveiled, orchestrated, hit, signed, supposed"
LEze_S20H_E,20240530,2,0.09980039920159679,"conducted, killed"
RUqJObE91Eo,20231025,6,0.1894537417113988,"asked, reported, distributed, fired, let, torn"
gCnkQRK0IJY,20231118,1,0.0774593338497289,killed
izNvwGo2G8o,20240808,9,0.44709388971684055,"developed, instituted, developed, used, deemed, hurt, killed, shut, brushed"
sdvW1YAPZBU,20240227,7,0.28865979381443296,"taken, released, targeted, finalized, signed, used, attacked"
6w5ShwRFEgs,20240618,2,0.49019607843137253,"expected, formed"
Rk7Q8B-FqPc,20240608,6,0.1886199308393587,"rejected, founded, expelled, destroyed, supported, elected"
zFclOJ9cC84,20240418,0,0.0,
DNn3FIenUBg,20240409,4,0.14614541468761416,"lost, supported, quoted, alluded"
DiSOkm52pNM,20240531,1,0.06341154090044387,evacuated
GIJQImodLwk,20240111,4,0.18841262364578426,"made, threatened, brought, brought"
VA2tiAHmbm0,20231104,6,0.30943785456420836,"proposed, established, attacked, driven, born, elected"
3MMrXclUn4o,20240607,1,0.16556291390728478,added
BxKsbGQN8bI,20240209,0,0.0,
YkhE__tT7MA,20231219,12,0.5853658536585366,"buried, shown, buried, killed, shown, prevented, released, released, killed, killed, killed, killed"
YXko1JbMs9E,20240907,5,0.4139072847682119,"shot, shot, shot, identified, shot"
NClxLXeu358,20240517,2,0.10141987829614604,"set, dropped"
8hXB7HJqvTg,20240419,19,0.3932933140136618,"activated, heard, related, informed, asked, carried, shot, intercepted, backed, triggered, put, hit, struck, upgraded, presented, shot, involved, struck, established"
-JgQbTVWdfs,20240801,16,0.4970487729108419,"killed, killed, targeted, confirmed, killed, killed, taken, killed, seen, killed, killed, established, accused, targeted, portrayed, killed"
7UWZAFGq59Y,20231213,5,0.2002402883460152,"destroyed, martyred, adopted, sent, opened"
nY-wo0iUeTk,20231224,2,0.1990049751243781,"killed, killed"
-hiLFXyM4UM,20240811,2,0.16666666666666669,"taken, rushed"
JrV3hW7wsgc,20240807,4,0.20533880903490762,"assassinated, seen, killed, engaged"
kD3wd2YLV24,20240506,3,0.24549918166939444,"watered, accepted, committed"
B9bQLW-pthA,20240312,0,0.0,
B9bQLW-pthA,20240312,0,0.0,
NK8hqpOL4Is,20231129,28,0.6321968841724994,"released, welcomed, released, hit, displaced, brought, destroyed, abducted, abducted, released, kept, released, surrounded, released, treated, kept, kept, kept, trained, approached, approved, made, murdered, trained, trained, released, met, released"
DFeeBJaLyWI,20240411,4,0.4434589800443459,"bombed, shaken, displaced, confirmed"
5u4pjrwsYH0,20240129,5,0.2915451895043732,"involved, displaced, given, pledged, leveled"
-XOz2IctcWo,20231013,7,0.3833515881708653,"hit, killed, killed, mixed, disconnected, given, targeted"
Xcs1jAmf2go,20231108,4,0.39100684261974583,"killed, killed, destroyed, displaced"
cKPjin6XT4U,20231021,2,0.23781212841854932,"founded, used"
XggSfFCRJuQ,20231203,4,0.7326007326007326,"linked, deployed, involved, reported"
179U7wS6H-4,20240720,10,0.9025270758122743,"triggered, sounded, detected, launched, launched, used, used, developed, used, involved"
qUDkZ6V1uKM,20231026,3,0.12264922322158626,"asked, called, released"
,,5,0.35137034434293746,"transmitted, presented, given, described, degraded"
